code,observed_at,start_at,status,chance_this,chance_next,news
40383,1639416474,1639416474,i,0.0,0.0,Hamstring injury - Unknown return date
40383,1640689447,1640689447,a,75.0,100.0,
40383,1653046146,1652828412,d,100.0,75.0,Back injury - 75% chance of playing
40383,1653306622,1653306622,i,0.0,0.0,Back injury - Expected back 01 Jun
40387,1626901033,1626901033,a,,,
40387,1630335330,1630063811,i,0.0,0.0,Illness - Expected back 11 Sep
40387,1631631391,1631631391,a,100.0,100.0,
40387,1644246349,1643977820,n,100.0,0.0,Not included in Watford's 25-man Premier League squad - Unknown return date
40387,1647081070,1647081070,a,100.0,100.0,
40669,1626901033,1626901033,a,,,
40669,1628766408,1628582410,d,,25.0,Hamstring injury - 25% chance of playing
40669,1629104419,1629104419,a,50.0,100.0,
40669,1636451039,1636327812,d,100.0,75.0,Knock - 75% chance of playing
40669,1637576440,1637576440,i,0.0,0.0,Knee injury - Unknown return date
40720,1626901033,1626901033,a,,,
40720,1629104419,1628863214,n,0.0,0.0,Not available for the match against Leeds on 14/8 - Expected back 22 Aug
40720,1629795335,1629795335,a,100.0,100.0,
40720,1631631391,1631381416,d,100.0,75.0,Knock - 75% chance of playing
40720,1632300087,1632300087,d,0.0,50.0,Knock - 50% chance of playing
40720,1632950337,1632950337,a,100.0,100.0,
40720,1636451039,1636214418,d,100.0,75.0,Tendon Injury - 75% chance of playing
40720,1637576440,1637576440,d,50.0,50.0,Tendon Injury - 50% chance of playing
40720,1639078188,1639078188,i,50.0,0.0,Tendon Injury - Expected back 18 Dec
40720,1639732352,1639732352,d,50.0,50.0,Tendon Injury - 50% chance of playing
40720,1640689447,1640689447,a,100.0,100.0,
40720,1642654637,1642633212,d,100.0,75.0,Muscle injury - 75% chance of playing
40720,1644246349,1644246349,a,75.0,100.0,
40720,1645015895,1644690611,d,100.0,75.0,Groin Injury - 75% chance of playing
40720,1645785079,1645785079,i,0.0,0.0,Groin Injury - Unknown return date
40720,1647081070,1646645414,d,100.0,75.0,Knock - 75% chance of playing
40720,1647627440,1647627440,a,100.0,100.0,
40720,1649340876,1648630810,i,0.0,0.0,Calf injury - Expected back 19 Apr
40720,1649769992,1649769992,i,0.0,0.0,Calf injury - Expected back 02 May
40720,1651244416,1651244416,d,0.0,75.0,Lack of match fitness - 75% chance of playing
40720,1651564399,1651564399,a,75.0,100.0,
40836,1626901033,1626901033,a,,,
40836,1642654637,1642654637,a,75.0,100.0,
40836,1645785079,1645300814,d,100.0,75.0,Knee injury - 75% chance of playing
40836,1646243308,1646243308,a,100.0,100.0,
40836,1652452024,1652083213,d,100.0,75.0,Knock - 75% chance of playing
40836,1653046146,1653046146,a,75.0,100.0,
40845,1626901033,1626901033,a,,,
40845,1628766408,1627912812,d,,25.0,Ankle injury - 25% chance of playing
40845,1629104419,1629104419,i,0.0,0.0,Ankle injury - Unknown return date
40845,1637576440,1637576440,i,0.0,0.0,Lack of match fitness - Unknown return date
40845,1638522834,1638487810,d,100.0,25.0,Illness - 25% chance of playing
40845,1639416474,1639416474,d,75.0,75.0,Illness - 75% chance of playing
40845,1639732352,1639732352,d,75.0,75.0,Lack of match fitness - 75% chance of playing
40845,1640951218,1640951218,a,75.0,100.0,
40845,1646243308,1646123416,d,100.0,75.0,Muscle injury - 75% chance of playing
40845,1647081070,1647081070,d,0.0,50.0,Lack of match fitness - 50% chance of playing
40845,1647627440,1647627440,a,50.0,100.0,
41328,1626901033,1626901033,a,,,
41328,1635844587,1635844587,a,100.0,100.0,
41328,1646243308,1646002819,d,100.0,75.0,Knock - 75% chance of playing
41328,1647081070,1647081070,d,25.0,75.0,Illness - 75% chance of playing
41328,1647627440,1647627440,a,75.0,100.0,
41338,1626901033,1626901033,a,,,
41338,1630335330,1630278012,d,,75.0,Knock - 75% chance of playing
41338,1631631391,1631631391,a,100.0,100.0,
41674,1626901033,1626901033,a,,,
41674,1628766408,1627912812,d,,25.0,Achilles injury - 25% chance of playing
41674,1629104419,1629104419,i,0.0,0.0,Achilles injury - Unknown return date
41674,1632300087,1632300087,d,75.0,75.0,Lack of match fitness - 75% chance of playing
41674,1632950337,1632950337,d,25.0,25.0,Lack of match fitness - 25% chance of playing
41674,1633336603,1633336603,a,25.0,100.0,
41674,1640951218,1640907013,d,100.0,50.0,Illness - 50% chance of playing
41674,1642060544,1642060544,a,100.0,100.0,
41725,1626901033,1626901033,a,,,
41725,1631631391,1630393214,u,0.0,0.0,Transferred to Birmingham City
41823,1626901033,1626901033,a,,,
41823,1630335330,1630060208,i,0.0,0.0,Shoulder injury - Unknown return date
41823,1632950337,1632950337,i,0.0,0.0,Shoulder injury - Expected back 01 Nov
41823,1635844587,1635844587,a,25.0,100.0,
41823,1642654637,1642159816,d,75.0,75.0,Lack of match fitness - 75% chance of playing
41823,1644246349,1644246349,i,0.0,0.0,Thigh injury - Expected back 12 Mar
41823,1647081070,1647081070,i,0.0,0.0,Thigh injury - Expected back 03 Apr
41823,1649340876,1649340876,a,0.0,100.0,
41823,1653046146,1652457612,d,25.0,25.0,Muscle injury - 25% chance of playing
43250,1626901033,1626901033,a,,,
43250,1632950337,1632591011,d,,75.0,Head injury - 75% chance of playing
43250,1633336603,1633336603,a,100.0,100.0,
43250,1640951218,1640737820,d,100.0,75.0,Hamstring injury - 75% chance of playing
43250,1642060544,1642060544,a,100.0,100.0,
43250,1652452024,1651768218,d,75.0,75.0,Rib Injury - 75% chance of playing
43250,1653046146,1653046146,i,0.0,0.0,Rib Injury - Unknown return date
43250,1653306622,1653306622,a,100.0,100.0,
43670,1626901033,1626901033,a,,,
43670,1639416474,1639247417,d,,75.0,Illness - 75% chance of playing
43670,1640689447,1640689447,a,100.0,100.0,
44346,1626901033,1626606004,u,,0.0,Transferred to AC Milan
44683,1626901033,1626901033,a,,,
44683,1632950337,1632591011,d,,75.0,Hamstring injury - 75% chance of playing
44683,1633336603,1633336603,a,75.0,100.0,
44683,1638180609,1637937018,d,75.0,75.0,Muscle injury - 75% chance of playing
44683,1638522834,1638522834,a,75.0,100.0,
44683,1640951218,1640907013,d,100.0,50.0,Illness - 50% chance of playing
44683,1642060544,1642060544,a,75.0,100.0,
44683,1651244416,1650871813,d,100.0,75.0,Calf injury - 75% chance of playing
44683,1651564399,1651564399,d,75.0,75.0,Hamstring injury - 75% chance of playing
44683,1652452024,1652452024,d,50.0,50.0,Hamstring injury - 50% chance of playing
44699,1626901033,1626901033,a,,,
44699,1637576440,1637244018,d,75.0,75.0,Muscle injury - 75% chance of playing
44699,1638180609,1638180609,i,0.0,0.0,Thigh injury - Unknown return date
44699,1642060544,1642060544,i,0.0,0.0,Thigh injury - Expected back 08 Feb
44699,1644246349,1644246349,d,0.0,25.0,Lack of match fitness - 25% chance of playing
44699,1644571439,1644571439,a,75.0,100.0,
45268,1626901033,1626901033,a,,,
47431,1626901033,1626901033,a,,,
47431,1629795335,1629451814,d,50.0,50.0,Illness - 50% chance of playing
47431,1630335330,1630335330,d,50.0,75.0,Illness - 75% chance of playing
47431,1631631391,1631631391,u,0.0,0.0,Transferred to Corinthians
48717,1626901033,1626901033,a,,,
48717,1632950337,1632312011,n,0.0,0.0,Left the club by mutual consent - Unknown return date
48717,1642060544,1642060544,u,0.0,0.0,Left the club by mutual consent
48760,1631631391,1631631391,a,,,
48760,1636451039,1636227014,d,,75.0,Muscle injury - 75% chance of playing
48760,1638180609,1638180609,d,25.0,25.0,Muscle injury - 25% chance of playing
48760,1638522834,1638522834,i,0.0,0.0,Muscle injury - Unknown return date
48760,1642060544,1642060544,d,0.0,25.0,Lack of match fitness - 25% chance of playing
48760,1645785079,1645785079,d,25.0,75.0,Lack of match fitness - 75% chance of playing
48760,1646243308,1646243308,a,100.0,100.0,
48760,1650616373,1650150019,d,100.0,75.0,Thigh injury - 75% chance of playing
48760,1651244416,1651244416,i,0.0,0.0,Thigh injury - Expected back 01 Jun
49262,1626901033,1626901033,a,,,
49262,1642654637,1642554014,d,,50.0,Back injury - 50% chance of playing
49262,1644246349,1644246349,a,50.0,100.0,
49413,1626901033,1626901033,a,,,
49413,1642654637,1642080618,i,0.0,0.0,Knock - Unknown return date
49413,1644246349,1644246349,d,0.0,75.0,Lack of match fitness - 75% chance of playing
49413,1644571439,1644571439,a,75.0,100.0,
49413,1653046146,1652882412,d,100.0,25.0,Knock - 25% chance of playing
50175,1626901033,1626901033,a,,,
50175,1628766408,1627911013,i,,0.0,Hamstring injury - Expected back 11 Sep
50175,1630335330,1630335330,a,75.0,100.0,
50175,1632950337,1632781817,d,100.0,75.0,Hamstring injury - 75% chance of playing
50175,1633336603,1633336603,d,25.0,25.0,Hamstring injury - 25% chance of playing
50175,1634634298,1634634298,i,0.0,0.0,Hamstring injury - Unknown return date
50175,1640689447,1640689447,a,100.0,100.0,
50232,1626901033,1626901033,a,,,
50232,1629795335,1629455413,d,25.0,25.0,Calf injury - 25% chance of playing
50232,1630335330,1630335330,i,0.0,0.0,Calf injury - Expected back 25 Sep
50232,1632950337,1632950337,i,0.0,0.0,Calf injury - Expected back 17 Oct
50232,1633336603,1633336603,d,0.0,50.0,Calf injury - 50% chance of playing
50232,1634634298,1634502614,s,100.0,0.0,Suspended until 30 Oct
50232,1635154236,1635154236,a,0.0,100.0,
50232,1639994742,1639992613,d,100.0,75.0,Muscle injury - 75% chance of playing
50232,1640689447,1640689447,a,75.0,100.0,
50232,1652452024,1652090422,i,100.0,0.0,Calf injury - Expected back 01 Jul
50471,1626901033,1626901033,a,,,
50471,1637576440,1637326815,i,0.0,0.0,Hamstring injury - Unknown return date
50471,1639078188,1639078188,i,0.0,0.0,Hamstring injury - Expected back 12 Dec
50471,1639416474,1639416474,i,0.0,0.0,Hamstring injury - Expected back 18 Dec
50471,1639732352,1639732352,i,0.0,0.0,Hamstring injury - Unknown return date
50471,1642060544,1642060544,d,0.0,50.0,Hamstring injury - 50% chance of playing
50471,1642654637,1642654637,i,0.0,0.0,Hamstring injury - Expected back 09 Feb
50471,1644246349,1644246349,d,0.0,75.0,Lack of match fitness - 75% chance of playing
50471,1644571439,1644571439,a,75.0,100.0,
50471,1647081070,1646514018,i,100.0,0.0,Knock - Unknown return date
50471,1649340876,1649340876,a,75.0,100.0,
50471,1653046146,1652457612,d,25.0,25.0,Muscle injury - 25% chance of playing
51090,1626901033,1626901033,a,,,
51090,1634634298,1634634298,a,0.0,100.0,
51090,1640689447,1640570409,d,100.0,25.0,Hamstring injury - 25% chance of playing
51090,1642060544,1642060544,a,75.0,100.0,
51927,1626901033,1626901033,a,,,
51927,1633336603,1633195810,d,,75.0,Ankle injury - 75% chance of playing
51927,1634634298,1634218210,i,0.0,0.0,Illness - Expected back 23 Oct
51927,1635154236,1635154236,d,75.0,75.0,Lack of match fitness - 75% chance of playing
51927,1635844587,1635844587,a,100.0,100.0,
51927,1639078188,1638646216,d,100.0,75.0,Shoulder injury - 75% chance of playing
51927,1639416474,1639416474,a,75.0,100.0,
51927,1646243308,1646177412,d,100.0,75.0,Knee injury - 75% chance of playing
51927,1647081070,1647081070,i,50.0,0.0,Knee injury - Expected back 02 Apr
51927,1649340876,1649340876,i,0.0,0.0,Leg injury - Unknown return date
51927,1651244416,1651244416,i,0.0,0.0,Leg injury - Expected back 22 May
51927,1653046146,1653046146,d,25.0,25.0,Lack of match fitness - 25% chance of playing
51938,1626901033,1626901033,a,,,
51938,1635154236,1634914815,i,0.0,0.0,Knock - Expected back 07 Nov
51938,1636451039,1636451039,i,0.0,0.0,Knock - Unknown return date
51938,1637576440,1637576440,a,75.0,100.0,
51938,1647627440,1647559814,d,100.0,75.0,Groin Injury - 75% chance of playing
51938,1647855483,1647855483,d,50.0,50.0,Groin Injury - 50% chance of playing
51938,1649340876,1649340876,a,100.0,100.0,
51940,1626901033,1626901033,a,,,
52775,1635154236,1635154236,a,,,
52775,1638180609,1637935217,i,0.0,0.0,Hamstring injury - Unknown return date
52775,1638522834,1638522834,i,0.0,0.0,Hamstring injury - Expected back 15 Jan
52775,1642060544,1642060544,i,0.0,0.0,Hamstring injury - Expected back 02 Apr
52775,1645785079,1645785079,i,0.0,0.0,Hamstring injury - Expected back 12 Mar
52775,1647081070,1647081070,d,0.0,25.0,Lack of match fitness - 25% chance of playing
52775,1647627440,1647627440,d,25.0,75.0,Lack of match fitness - 75% chance of playing
52775,1649340876,1649340876,a,100.0,100.0,
52775,1652452024,1652223613,d,100.0,75.0,Groin Injury - 75% chance of playing
52775,1653306622,1653306622,a,100.0,100.0,
54484,1626901033,1626901033,a,,,
54484,1631631391,1631178012,i,0.0,0.0,Lack of match fitness - Unknown return date
54484,1632300087,1632300087,a,75.0,100.0,
54484,1635154236,1634815818,d,75.0,75.0,Hip injury - 75% chance of playing
54484,1636451039,1636451039,a,75.0,100.0,
54484,1640951218,1640737820,d,100.0,75.0,Hamstring injury - 75% chance of playing
54484,1642060544,1642060544,d,0.0,50.0,Hamstring injury - 50% chance of playing
54484,1642654637,1642654637,a,100.0,100.0,
54484,1646243308,1645912812,d,100.0,75.0,Knock - 75% chance of playing
54484,1647081070,1647081070,a,100.0,100.0,
54484,1652452024,1652310012,d,100.0,75.0,Illness - 75% chance of playing
54484,1653046146,1653046146,d,25.0,25.0,Illness - 25% chance of playing
54484,1653306622,1653306622,a,100.0,100.0,
54694,1626901033,1626901033,a,,,
54694,1629104419,1628865014,d,25.0,25.0,Illness - 25% chance of playing
54694,1629795335,1629795335,a,50.0,100.0,
54694,1642060544,1640962819,i,0.0,0.0,International Duty - Expected back 10 Feb
54694,1644246349,1643790088,u,0.0,0.0,Left club by mutual consent
54861,1626901033,1626901033,a,,,
55037,1626901033,1626901033,a,,,
55037,1642060544,1641056419,i,,0.0,International Duty - Expected back 09 Feb
55037,1644246349,1644246349,d,0.0,75.0,International Duty - 75% chance of playing
55037,1645015895,1645015895,a,75.0,100.0,
55422,1626901033,1626901033,a,,,
55422,1634634298,1633602613,n,0.0,0.0,Not included in Everton's 25-man Premier League squad - Unknown return date
55459,1626901033,1626901033,a,,,
55459,1638180609,1638138618,d,,75.0,Back injury - 75% chance of playing
55459,1640951218,1640951218,d,75.0,25.0,Back injury - 25% chance of playing
55459,1642060544,1642060544,a,25.0,100.0,
55494,1626901033,1626901033,a,,,
55494,1638522834,1638316812,s,,0.0,Suspended until 12 Dec
55494,1639078188,1639078188,a,0.0,100.0,
55494,1645785079,1645574414,d,100.0,50.0,Knock - 50% chance of playing
55494,1646243308,1646243308,d,0.0,75.0,Groin Injury - 75% chance of playing
55494,1647081070,1647081070,d,0.0,75.0,Lack of match fitness - 75% chance of playing
55494,1647627440,1647627440,a,75.0,100.0,
55605,1626901033,1626901033,a,,,
55605,1628766408,1627396207,u,,0.0,Transferred to Al-Duhail SC
55914,1626901033,1626901033,a,,,
55914,1639078188,1638748817,d,,25.0,Hamstring injury - 25% chance of playing
55914,1639416474,1639416474,i,0.0,0.0,Hamstring injury - Unknown return date
55914,1642060544,1642060544,i,0.0,0.0,Hamstring injury - Expected back 05 Mar
55914,1645785079,1645785079,i,0.0,0.0,Hamstring injury - Unknown return date
55914,1647081070,1647081070,i,0.0,0.0,Hamstring injury - Expected back 02 Apr
55914,1647627440,1647627440,a,0.0,100.0,
55914,1651564399,1651352416,d,100.0,75.0,Knee injury - 75% chance of playing
55914,1652452024,1652452024,a,75.0,100.0,
56377,1626901033,1626901033,a,,,
56377,1636451039,1636122612,d,75.0,75.0,Knock - 75% chance of playing
56377,1637576440,1637576440,a,100.0,100.0,
56377,1647081070,1646413213,i,0.0,0.0,Personal Reasons - Unknown return date
56377,1647627440,1647627440,a,75.0,100.0,
56979,1626901033,1626901033,a,,,
56979,1629795335,1629795335,a,75.0,100.0,
56979,1639994742,1639949414,d,100.0,75.0,Illness - 75% chance of playing
56979,1640689447,1640689447,a,100.0,100.0,
56979,1644571439,1644535817,d,100.0,75.0,Back injury - 75% chance of playing
56979,1645015895,1645015895,a,100.0,100.0,
56983,1626901033,1626901033,a,,,
56983,1638180609,1638030613,s,,0.0,Suspended until 04 Dec
56983,1638522834,1638522834,a,0.0,100.0,
56983,1640689447,1640649619,d,100.0,25.0,Illness - 25% chance of playing
56983,1642060544,1642060544,a,25.0,100.0,
56983,1644246349,1642764621,i,75.0,0.0,Knee injury - Unknown return date
56983,1647081070,1647081070,a,0.0,100.0,
57127,1626901033,1626901033,a,,,
57127,1640951218,1640737820,d,,25.0,Illness - 25% chance of playing
57127,1642060544,1642060544,a,75.0,100.0,
57134,1631631391,1631631391,a,,,
57134,1638522834,1638403217,d,,75.0,Hamstring injury - 75% chance of playing
57134,1639078188,1639078188,d,50.0,50.0,Hamstring injury - 50% chance of playing
57134,1639416474,1639416474,a,100.0,100.0,
57134,1653046146,1652650214,s,100.0,0.0,Suspended until 13 Aug
57145,1626901033,1626901033,a,,,
57145,1639732352,1639566010,i,,0.0,Thigh injury - Unknown return date
57145,1640689447,1640689447,i,0.0,0.0,Thigh injury - Expected back 08 Feb
57145,1644246349,1644246349,i,0.0,0.0,Thigh injury - Expected back 26 Feb
57145,1645785079,1645785079,a,0.0,100.0,
57145,1647081070,1646839822,d,100.0,25.0,Muscle injury - 25% chance of playing
57145,1647627440,1647627440,d,25.0,75.0,Muscle injury - 75% chance of playing
57145,1649340876,1649340876,a,100.0,100.0,
57145,1652452024,1652360412,d,100.0,25.0,Achilles injury - 25% chance of playing
57145,1653046146,1653046146,a,25.0,100.0,
57328,1628766408,1628766408,a,,,
57513,1642060544,1642060544,a,,,
57531,1626901033,1626901033,a,,,
57531,1631631391,1631377815,s,,0.0,Suspended until 25 Sep
57531,1632300087,1632300087,a,0.0,100.0,
57531,1644246349,1644246021,d,100.0,75.0,Fatigue - 75% chance of playing
57531,1644571439,1644571439,a,75.0,100.0,
57531,1652452024,1652085012,d,100.0,75.0,Knock - 75% chance of playing
57531,1653046146,1653046146,a,75.0,100.0,
58376,1626901033,1626901033,a,,,
58376,1639078188,1638646217,i,,0.0,Hamstring injury - Expected back 15 Jan
58376,1642060544,1642060544,d,50.0,50.0,Hamstring injury - 50% chance of playing
58376,1644246349,1644246349,i,0.0,0.0,Hamstring injury - Unknown return date
58376,1649340876,1649340876,d,25.0,25.0,Lack of match fitness - 25% chance of playing
58376,1650616373,1650616373,a,100.0,100.0,
58621,1626901033,1626901033,a,,,
58621,1636451039,1636451039,a,75.0,100.0,
58621,1638522834,1638403216,d,100.0,75.0,Knock - 75% chance of playing
58621,1639078188,1639078188,a,100.0,100.0,
